,Unnamed: 0,sentences,name,country,page,languages,legible,results,class
1741,11145,4.6 financial services sector a vibrant and globally competitive financial sector driving high level of savings to finance kenyas investment needs.,Vision 2030,12,171,en,4.6 financial services sector a vibrant and globally competitive financial sector driving high level of savings to finance kenyas investment needs.,0.547234904866314,i
1742,12153,the financial services sector fess is critical to achieving the 1 0 per cent annual average economic growth and requires that the sector drives a significant increase in investment through mobilising both domestic and international resources.,Vision 2030,12,171,en,The financial services sector fess is critical to achieving the 10 per cent annual average economic growth and requires that the sector drives a significant increase in investment through mobilising both domestic and international resources.,0.469474127342916,i
1743,1891,"the goal for the sector will be achieved by deepening the financial markets through enhancing its access, efficiency, and stability. the fess consists of banking, capital markets, insurance, retirement benefitspensions, development finance and financial co operatives sac cos sub sectors.",Vision 2030,12,172,en,"The goal for the sector will be achieved by deepening the financial markets through enhancing its access, efficiency, and stability. The fess consists of banking, capital markets, insurance, retirement benefitspensions, development finance and financial co-operatives sac cos sub-sectors.",0.50203595418846,i
1745,4291,"as of december 201 2, the banking sector comprised of 4 4 banking institutions 4 3 commercial banks, 1 mortgage finance company, 8 deposit taking microfinance dim institutions, 5 representative offices of foreign banks, 11 2 foreign exchange bureaus, and 2 credit reference bureaus. the banking sector is regulated and supervised by ck under the provisions of the banking act, while dims are licensed and supervised under the provisions of the microfinance act.",Vision 2030,12,172,en,"As of december 2012, the banking sector comprised of 44 banking institutions 43 commercial banks, 1 mortgage finance company, 8 deposit taking microfinance dim institutions, 5 representative offices of foreign banks, 112 foreign exchange bureaus, and 2 credit reference bureaus. The banking sector is regulated and supervised by CK under the provisions of the banking act, while dims are licensed and supervised under the provisions of the microfinance act.",0.473511754295877,n
1747,2342,"key achievements under the first mtp nairobi international financial centre nifc a concept note on the niff has been developed. it has been agreed that the framework should take the form of a hybrid centre compared to either off shore or on shore centre. in this regard, relevant legislation and regulations will be drafted for the framework. the initiative is expected to raise jobs, financing for the flagship projects and tap into new investments coming to africa. financial incentives will encourage investment groups, stock brokerages, pension funds, banks and insurance companies to set up offices at the nifc.",Vision 2030,12,175,en,"Key achievements under the first MTP nairobi international financial centre nifc a concept note on the niff has been developed. It has been agreed that the framework should take the form of a hybrid centre compared to either off-shore or on-shore centre. In this regard, relevant legislation and regulations will be drafted for the framework. The initiative is expected to raise jobs, financing for the flagship projects and tap into new investments coming to africa. Financial incentives will encourage investment groups, stock brokerages, pension funds, banks and insurance companies to set up offices at the nifc.",0.540957247768754,i
1749,4316,"efficiency increased efficiency of financial services directly supports improved access by reducing transaction costs. number of interventions, including payments system, capital markets infrastructure and credit referencing contributed to efficiency gains during the first mtp.",Vision 2030,12,175,en,"Efficiency increased efficiency of financial services directly supports improved access by reducing transaction costs. Number of interventions, including payments system, capital markets infrastructure and credit referencing contributed to efficiency gains during the first mtp.",0.42170000540982894,i
1750,5263,"stability attention has been focused on the deposit taking institutions, which account for the largest proportion of the assets in the system. however, insurers, pension and other investment funds are anticipated to become increasingly significant as the system develops and diversifies. oversight of these sub sectors has been strengthened with all the regulators adopting a risk based approach to the supervision of institutions entities under their regulation.",Vision 2030,12,175,en,"Stability attention has been focused on the deposit-taking institutions, which account for the largest proportion of the assets in the system. However, insurers, pension and other investment funds are anticipated to become increasingly significant as the system develops and diversifies. Oversight of these sub-sectors has been strengthened with all the regulators adopting a risk based approach to the supervision of institutions entities under their regulation.",0.49357701985196895,n
1751,14131,nairobi international financial centre nifc the niff will be established to raise funds for projects and tap into new investments coming to africa.,Vision 2030,12,175,en,Nairobi international financial centre nifc the niff will be established to raise funds for projects and tap into new investments coming to africa.,0.551165396258297,i
1752,1941, investor education and public awareness for the capital markets products and services.,Vision 2030,12,175,en,Investor education and public awareness for the capital markets products and services.,0.49269689392033794,n
1753,2352,"promote ea financial services integration the objective of integration is to facilitate trade, enable cross border operations and movement of capital. this is expected to improve the stability of the financial services sector by modernizing the supervisory approach for all sectors in line with new and emerging international standards.",Vision 2030,12,176,en,"Promote ea financial services integration the objective of integration is to facilitate trade, enable cross-border operations and movement of capital. This is expected to improve the stability of the financial services sector by modernizing the supervisory approach for all sectors in line with new and emerging international standards.",0.467357232522751,i
1754,4321,"stimulate long term savings and reduce vulnerability this initiative has four broad objectives to mobilize funds at the sector level for investment by the government and private sector; to increase individual savings for personal investments in education, housing; to provide a replacement pension income in old age; and to provide appropriate protection, through insurance, against risks such as illness, accident, and adverse weather. facilitate the expansion of electronic payments the achievement of a cash light economy through the expansion of electronic e payments will significantly reduce transaction costs across the financial system, especially in the provision of retail financial services and in improving the lending and investment environment.",Vision 2030,12,176,en,"Stimulate long-term savings and reduce vulnerability this initiative has four broad objectives to mobilize funds at the sector level for investment by the government and private sector; to increase individual savings for personal investments in education, housing; to provide a replacement pension income in old age; and to provide appropriate protection, through insurance, against risks such as illness, accident, and adverse weather. Facilitate the expansion of electronic payments the achievement of a cash-light economy through the expansion of electronic e-payments will significantly reduce transaction costs across the financial system, especially in the provision of retail financial services and in improving the lending and investment environment.",0.4870487261214779,i
1755,5273,"climate change fund the kenya climate fund kc will be the key vehicle for mobilising and allocating resources from international development partners towards climate change related activities and will be used for allocating domestic public resources towards responses to adverse impacts of climate change.nairobi international financial centre a draft policy was developed in 201 2 and the niff legislation is expected to be developed in 201 3. institutionalizing the centre may require amendments to existing legislation relating to banks, capital markets, insurance and pensions.ea integration the policies towards ea integration in financial services were developed as part of the overall efforts related to the east african monetary union. new legislation may be required for kenyas participation in the ea monetary authority.architecture of financial sector this is the policy on consolidation of financial service providers.government debt market policy related to consolidation of government bonds will be developed.long term savings policy this will include an overall pension policy framework including a policy for a pillar 0 universal pension  the most basic of all pensions and development of a policy document on retail savings bondsleasing environment amendments to existing legislation will be done to include requirements to simplify the tax regime to reduce the costs of doing business and to facilitate leasing and factoring.national credit guarantee scheme cgs an appropriate policy will be developed to guide structured implementation and development of a vibrant national credit guarantee scheme. the national cg will embrace a public private partnership structure.",Vision 2030,12,176,en,"Climate change fund the kenya climate fund KC will be the key vehicle for mobilising and allocating resources from international development partners towards climate change related activities and will be used for allocating domestic public resources towards responses to adverse impacts of climate change.nairobi international financial centre a draft policy was developed in 2012 and the niff legislation is expected to be developed in 2013. Institutionalizing the centre may require amendments to existing legislation relating to banks, capital markets, insurance and pensions.ea integration the policies towards ea integration in financial services were developed as part of the overall efforts related to the east african monetary union. New legislation may be required for kenyas participation in the ea monetary authority.architecture of financial sector this is the policy on consolidation of financial service providers.government debt market policy related to consolidation of government bonds will be developed.long-term savings policy this will include an overall pension policy framework including a policy for a pillar 0 universal pension  the most basic of all pensions and development of a policy document on retail savings bondsleasing environment amendments to existing legislation will be done to include requirements to simplify the tax regime to reduce the costs of doing business and to facilitate leasing and factoring.national credit guarantee scheme CGS an appropriate policy will be developed to guide structured implementation and development of a vibrant national credit guarantee scheme. The national CG will embrace a public private partnership structure.",0.575231291793558,i
1761,1711,"the county governments will play a pivotal role in planning and implementation of projects and programmes of the second mtp and kenya vision 203 0 through the preparation and implementation of county integrated development plans cidps. the enactment and enforcement of supportive legislations, creation of strong governance institutions and enhancement of human and technical capacities in all counties is paramount. policies, legal and institutional measures which have been undertaken to operationalise and implement devolution include preparation of a report on implementation of devolved government; formulation of policy paper on implementation of devolution; enactment of five laws on devolution urban areas and cities act, 201 1; county governments act, 201 2; transition to devolved government act, 201 2; intergovernmental relations act, 201 2 and public finance management act, 201 2; national government coordinating act 201 3; county governments public finance transition act 201 3; and establishment of transition authority and commission on revenue allocation. over the planned period, the government will continue with the implementations of the reforms envisioned under the new laws and it will also provide human and financial resources required to build the institutional framework mandated by the constitution. the transition authority was established to facilitate and coordinate the transition to the devolved system of government. its mandate include analysis and the phased transfer of the functions; coordinate integrated development planning and funding mechanisms; undertake a comprehensive human resource audit and capacity development; conduct civic awareness; conduct an audit of assets and liabilities; and determine resource requirements for each of the functions. some of the key issues and challenges includeconcurrent functions are likely to present conflicts in terms of interpretation of mandates;low levels of awareness of the devolved system of governance in both the public sector and the general public;weak or inadequate financial and performance management systems in counties;inadequate county profiling;inadequate capacity for planning, implementation, monitoring and evaluation both at national and county level;inadequate and delayed release of resources leading to a disproportionate reform pace, inefficiencies and ineffectiveness in service delivery;weak inter and intra agencysectoral collaboration and coordination;weak monitoring and evaluation critical to tracking performance and inform programming;human resource and management at both levels of governments; andcompetition for resources and influence between counties, and counties and national government, leading to high demand for resources; capacity building training and system development in order for devolution to fully become operational a training needs assessment will be undertaken within the first one year of the second mtp to determine the capacity gaps and build capacity of public servants to fully embrace and implement devolution. the training will target staff both at the national and county levels.",Vision 2030,12,18,en,"The county governments will play a pivotal role in planning and implementation of projects and programmes of the second MTP and kenya vision 2030 through the preparation and implementation of county integrated development plans cidps. The enactment and enforcement of supportive legislations, creation of strong governance institutions and enhancement of human and technical capacities in all counties is paramount. Policies, legal and institutional measures which have been undertaken to operationalise and implement devolution include preparation of a report on implementation of devolved government; formulation of policy paper on implementation of devolution; enactment of five laws on devolution urban areas and cities act, 2011; county governments act, 2012; transition to devolved government act, 2012; intergovernmental relations act, 2012 and public finance management act, 2012; national government coordinating act 2013; county governments public finance transition act 2013; and establishment of transition authority and commission on revenue allocation. Over the planned period, the government will continue with the implementations of the reforms envisioned under the new laws and it will also provide human and financial resources required to build the institutional framework mandated by the constitution. The transition authority was established to facilitate and coordinate the transition to the devolved system of government. Its mandate include analysis and the phased transfer of the functions; coordinate integrated development planning and funding mechanisms; undertake a comprehensive human resource audit and capacity development; conduct civic awareness; conduct an audit of assets and liabilities; and determine resource requirements for each of the functions. Some of the key issues and challenges includeconcurrent functions are likely to present conflicts in terms of interpretation of mandates;low levels of awareness of the devolved system of governance in both the public sector and the general public;weak or inadequate financial and performance management systems in counties;inadequate county profiling;inadequate capacity for planning, implementation, monitoring and evaluation both at national and county level;inadequate and delayed release of resources leading to a disproportionate reform pace, inefficiencies and ineffectiveness in service delivery;weak inter and intra-agencysectoral collaboration and coordination;weak monitoring and evaluation critical to tracking performance and inform programming;human resource and management at both levels of governments; andcompetition for resources and influence between counties, and counties and national government, leading to high demand for resources; capacity building training and system development in order for devolution to fully become operational a training needs assessment will be undertaken within the first one year of the second MTP to determine the capacity gaps and build capacity of public servants to fully embrace and implement devolution. The training will target staff both at the national and county levels.",0.45912760053555196,d
1762,5292,"the sectors which make up the social pillar are education and training; health; environment, water and sanitation; population, urbanization and housing; and gender, youth and vulnerable groups. under the second mtp, sports, culture and arts have been included as an addition. the second mtp will focus on implementation of policies, programmes and projects in each of these sectors to ensure that they contribute towards prosperity and building a just and cohesive society that enjoys equitable social development in a clean and secure environment. kenya views education and training e&t as the primary means of upward social mobility, national cohesion and socioeconomic development. kenya vision 203 0 places great emphasis on the link between e&t and the labour market, the need to create entrepreneurial skills and competencies, mainstreaming natural values in e&t and strong public and private partnerships. the government is further committed to achieving international development commitments such as the millennium development goals megs and education for all efa. it will also address issues related to access, equity, quality, relevance, service delivery, curriculum, teacher development and management as well as trainers in the areas of technology and entrepreneurial skill development.",Vision 2030,12,180,en,"The sectors which make up the social pillar are education and training; health; environment, water and sanitation; population, urbanization and housing; and gender, youth and vulnerable groups. Under the second mtp, sports, culture and arts have been included as an addition. The second MTP will focus on implementation of policies, programmes and projects in each of these sectors to ensure that they contribute towards prosperity and building a just and cohesive society that enjoys equitable social development in a clean and secure environment. Kenya views education and training e&t as the primary means of upward social mobility, national cohesion and socioeconomic development. Kenya vision 2030 places great emphasis on the link between e&t and the labour market, the need to create entrepreneurial skills and competencies, mainstreaming natural values in e&t and strong public and private partnerships. The government is further committed to achieving international development commitments such as the millennium development goals megs and education for all efa. It will also address issues related to access, equity, quality, relevance, service delivery, curriculum, teacher development and management as well as trainers in the areas of technology and entrepreneurial skill development.",0.422645341710459,n
1769,199,"schools has been restricted largely by high cost of establishing facilities such as science and computer laboratories, lack of access to adequate land, financing and limited incentives for potential entrepreneurs.",Vision 2030,12,182,en,"Schools has been restricted largely by high cost of establishing facilities such as science and computer laboratories, lack of access to adequate land, financing and limited incentives for potential entrepreneurs.",0.406977708179976,d
1786,1612,"education sector governance this will involve reviewing and developing policies necessary to ensure that national government and county governments cooperate in management of education sector in harmony. in this regard, the sector will establish e&t governing bodies, develop and review education policies, establish county education data centres, undertake capacity building for e&t sector leadership and management and establish a ministerial monitoring and evaluation system.",Vision 2030,12,186,en,"Education sector governance this will involve reviewing and developing policies necessary to ensure that national government and county governments cooperate in management of education sector in harmony. In this regard, the sector will establish e&t governing bodies, develop and review education policies, establish county education data centres, undertake capacity building for e&t sector leadership and management and establish a ministerial monitoring and evaluation system.",0.40496666603790404,n
1787,2392,"attachment process; institutionalization of quality assurance and accreditation system and monitoring, evaluation, reporting and inspection in tvet; and establishing labour market information system and other survey instruments for data on actual employability of vet graduates in partnership with industry. university education this will focus on delivering university e&t system that is internationally competitive as envisaged in kenya vision 203 0. it will involve expanding access and equity, improving quality and relevance and investing in human resource by enhancing institutionalization of excellence and increasing the level of research funding. formalization of linkages of private sector with academia and the government through curriculum development will be enhanced.",Vision 2030,12,187,en,"Attachment process; institutionalization of quality assurance and accreditation system and monitoring, evaluation, reporting and inspection in tvet; and establishing labour market information system and other survey instruments for data on actual employability of vet graduates in partnership with industry. University education this will focus on delivering university e&t system that is internationally competitive as envisaged in kenya vision 2030. It will involve expanding access and equity, improving quality and relevance and investing in human resource by enhancing institutionalization of excellence and increasing the level of research funding. Formalization of linkages of private sector with academia and the government through curriculum development will be enhanced.",0.40229798217074103,i
1788,3441,"education and training financing the sector will develop an e&t financing model that will allow and guide the participation of national government, county governments, development partners, non state actors nsa, private sector and households. this will entail reviewing, operationalizing and enforcement of fee guidelines to protect parents, developing allocation criteria for sharing resources among e&t programmes in devolved governance system and developing a public private partnership policy on financing e&t.",Vision 2030,12,187,en,"Education and training financing the sector will develop an e&t financing model that will allow and guide the participation of national government, county governments, development partners, non state actors nsa, private sector and households. This will entail reviewing, operationalizing and enforcement of fee guidelines to protect parents, developing allocation criteria for sharing resources among e&t programmes in devolved governance system and developing a public private partnership policy on financing e&t.",0.531324232460885,n
1795,3451,the country spends approximately 5.4 per cent of gdp on health accounting for 4.6 per cent of government expenditures. this however remains below the abuja target of 1 5 per cent. the private sector remains an important stakeholder for health and the government is increasingly promoting public private partnership ppp. private sector financing accounts for 3 7 per cent of total health spending. 8 0 per cent of the population remains largely uninsured. the total membership for national health insurance fund naif is currently 3.3 3 million with the formal sector having 2.4 5 million and the informal sector 0.8 8 million.,Vision 2030,12,188,en,The country spends approximately 5.4 per cent of GDP on health accounting for 4.6 per cent of government expenditures. This however remains below the abuja target of 15 per cent. The private sector remains an important stakeholder for health and the government is increasingly promoting public private partnership ppp. Private sector financing accounts for 37 per cent of total health spending. 80 per cent of the population remains largely uninsured. The total membership for national health insurance fund naif is currently 3.33 million with the formal sector having 2.45 million and the informal sector 0.88 million.,0.421301819308573,n
1802,3461,"resource mobilization and utilization a resource mobilization programme for financing devolution will be developed and operationalised to ensure availability of sufficient resources for effective implementation of the devolution process. towards this end, a devolution fund will be established by the government with the support of development partners.",Vision 2030,12,19,en,"Resource mobilization and utilization a resource mobilization programme for financing devolution will be developed and operationalised to ensure availability of sufficient resources for effective implementation of the devolution process. Towards this end, a devolution fund will be established by the government with the support of development partners.",0.454655585567322,i
1809,272,"health care subsidies for social health protection this will be achieved through the following strategiesconsolidating, expanding new and existing and coordinating social health subsidy mechanism for the poor with a view of achieving universal coverage;provision of free maternity services in all public health facilities;expanding coverage of health benefits to all the indigents;establishing a national social health insurance mechanism that caters for employees, employers and the informal sector with a view to gain universal coverage;reforming national hospital insurance fund naif to effectively act as a vehicle to implement the national health insurance scheme;designing a harmonized and progressive resource mobilization strategies targeting all sources of funds, both domestic and international;strengthening programming of external funding of health through improved harmonization and alignment to sector priorities and improved reporting;ensuring efficient allocation and utilization of resources; andprogressively eliminating payment at the point of use of health services, especially by the marginalized. re engineering human resource for health to realize achievements in this project, the following strategies will betraining and career paths development for human resources;review and application of evidence based health work force norms and standards;improving management of the existing health work force by putting in place attraction, retention and motivational mechanism;putting in place systems to measure performance and competence of health work force; andfacilitation of national capacity development. health products and technologies policies, guidelines and legal frameworks to guide the process of procurement and quality of drugs at both tiers of the governments will be institutionalized to ensure availability and rational drugs use. during the plan period, the sector will employ different strategies to ensure quality drugs and commodities for service delivery and includedefining and applying an evidenced based essential package of health products and technologies;establishing rational appraisal mechanism for health product and technologies;promoting local production, research and innovation of essential health products and technologies; andensure availability of affordable, good quality health products and technologies. establish e health hubs in 5 8 health facilities the following strategies will be put in placeestablish and equipping 5 0 e health hubs in selected areas by 201 7;establish 8 national e health hubs by 201 4;establish a web portal including inventory of personnel specialists and master rota and develop software module by 201 7; andcapacity building for health workers in client exchange parameters for e referral. mainstreaming research and development in health the sector will achieve this through developing a research communication strategy, and establishing and maintaining a policymaker targeted website that provides one stopshop for optimally packaged high quality and high relevance reviews.",Vision 2030,12,190,en,"Health care subsidies for social health protection this will be achieved through the following strategiesconsolidating, expanding new and existing and coordinating social health subsidy mechanism for the poor with a view of achieving universal coverage;provision of free maternity services in all public health facilities;expanding coverage of health benefits to all the indigents;establishing a national social health insurance mechanism that caters for employees, employers and the informal sector with a view to gain universal coverage;reforming national hospital insurance fund naif to effectively act as a vehicle to implement the national health insurance scheme;designing a harmonized and progressive resource mobilization strategies targeting all sources of funds, both domestic and international;strengthening programming of external funding of health through improved harmonization and alignment to sector priorities and improved reporting;ensuring efficient allocation and utilization of resources; andprogressively eliminating payment at the point of use of health services, especially by the marginalized. Re-engineering human resource for health to realize achievements in this project, the following strategies will betraining and career paths development for human resources;review and application of evidence based health work force norms and standards;improving management of the existing health work force by putting in place attraction, retention and motivational mechanism;putting in place systems to measure performance and competence of health work force; andfacilitation of national capacity development. Health products and technologies policies, guidelines and legal frameworks to guide the process of procurement and quality of drugs at both tiers of the governments will be institutionalized to ensure availability and rational drugs use. During the plan period, the sector will employ different strategies to ensure quality drugs and commodities for service delivery and includedefining and applying an evidenced based essential package of health products and technologies;establishing rational appraisal mechanism for health product and technologies;promoting local production, research and innovation of essential health products and technologies; andensure availability of affordable, good quality health products and technologies. Establish e-health hubs in 58 health facilities the following strategies will be put in placeestablish and equipping 50 e-health hubs in selected areas by 2017;establish 8 national e-health hubs by 2014;establish a web portal including inventory of personnel specialists and master rota and develop software module by 2017; andcapacity building for health workers in client exchange parameters for e-referral. Mainstreaming research and development in health the sector will achieve this through developing a research communication strategy, and establishing and maintaining a policymaker targeted website that provides one-stopshop for optimally packaged high quality and high relevance reviews.",0.424083112355724,n
1836,3481,"the macroeconomic framework macro economic stability will continue to be a key objective in national economic management. the second mtp aims at sustained growth in agriculture, manufacturing, and service sectors in order to achieve an overall gdp growth rate of 1 0 per cent by 201 7.to sustain and increase the growth momentum inherited from the first mtp, this plan aims to increase local savings, remittances from the kenya diaspora and foreign direct investment in all the sectors. the second mtp also aims at an enhanced regional and international trade strategy to grow and diversify our exports, in order to improve our balance of payments position and ensure exchange rate stability.",Vision 2030,12,24,en,"The macroeconomic framework macro economic stability will continue to be a key objective in national economic management. The second MTP aims at sustained growth in agriculture, manufacturing, and service sectors in order to achieve an overall GDP growth rate of 10 per cent by 2017.to sustain and increase the growth momentum inherited from the first mtp, this plan aims to increase local savings, remittances from the kenya diaspora and foreign direct investment in all the sectors. The second MTP also aims at an enhanced regional and international trade strategy to grow and diversify our exports, in order to improve our balance of payments position and ensure exchange rate stability.",0.40488081867465897,i
1846,7316,"the overall sector policy, reform dialogue plan implementation and coordination will be championed by the national council on the administration of justice ncaa and the national collaboration for oversight and accountability ncoa.",Vision 2030,12,26,en,"The overall sector policy, reform dialogue plan implementation and coordination will be championed by the national council on the administration of justice ncaa and the national collaboration for oversight and accountability ncoa.",0.403245830062802,n
1864,8281,iv conversationalist of the opp act 201 3 to facilitate investment including investment in key infrastructure projects.,Vision 2030,12,32,en,Iv conversationalist of the opp act 2013 to facilitate investment including investment in key infrastructure projects.,0.49291450065062503,i
1870,8291,"the m&ee policy and act, once approved and enacted respectively, will support the implementation of a computerized national integrated monitoring and evaluation system mines from the national, county and up to the local level. it will also establish structures for m&e at the national level to be chaired by the principal secretary in charge of planning, ministerial m&e committees chaired by respective principal secretaries and county m&e committees chaired by governors. these committees will identify national and county level indicators; establish compliance with reporting standards and ensure consistency of indicators and reporting formats nationally and at the county level. the policy and the act will ensure that all government ministries and county governments establish m&e units with specific budgets; employ qualified m&e officers and acquire appropriate equipment for effective implementation of nimes. capacity building and training on m&e will be undertaken at both the national and county levels throughout the mtp period to ensure effective implementation of nimes. stakeholders and the public will be able to access data on implementation of programs and projects at the national and county levels through various channels such as online access, national and county forums, and the annual progress reports pars prepared by the monitoring and evaluation directorate med of the ministry of devolution and planning. when reporting progress in implementation of program budgets and public expenditures, the med will liaise closely with the national and county governments as well as the offices of the controller of budget and auditor general who are constitutionally mandated to report and audit the implementation of budgets at the national and county levels.",Vision 2030,12,33,en,"The m&ee policy and act, once approved and enacted respectively, will support the implementation of a computerized national integrated monitoring and evaluation system mines from the national, county and up to the local level. It will also establish structures for m&e at the national level to be chaired by the principal secretary in-charge of planning, ministerial m&e committees chaired by respective principal secretaries and county m&e committees chaired by governors. These committees will identify national and county level indicators; establish compliance with reporting standards and ensure consistency of indicators and reporting formats nationally and at the county level. The policy and the act will ensure that all government ministries and county governments establish m&e units with specific budgets; employ qualified m&e officers and acquire appropriate equipment for effective implementation of nimes. Capacity building and training on m&e will be undertaken at both the national and county levels throughout the MTP period to ensure effective implementation of nimes. Stakeholders and the public will be able to access data on implementation of programs and projects at the national and county levels through various channels such as online access, national and county forums, and the annual progress reports pars prepared by the monitoring and evaluation directorate med of the ministry of devolution and planning. When reporting progress in implementation of program budgets and public expenditures, the med will liaise closely with the national and county governments as well as the offices of the controller of budget and auditor general who are constitutionally mandated to report and audit the implementation of budgets at the national and county levels.",0.41388094216859705,n
1873,5421,"the government has enacted the public benefit organisations act 201 3 to provide for the establishment, operation, registration, administrative and regulatory framework within which public benefit organisations can conduct their affairs and for connected purposes. in addition, the act will facilitate mechanisms for government collaboration with public benefit organisations, including funding of public benefit organisations activities and involvement of public benefit organisations in the implementation of government projects. the government will also introduce a bill for enactment of a charities act to regulate ngos. this will establish full transparency in funding both for ngos and individual projects. a charity agency will also be established to coordinate funding flows from various sources to the no sector. this will promote accountability and coordination between the no sector and national and county governments. the development of strong partnerships with the no sector will strengthen implementation of the mtp and enhance the county's development agenda.",Vision 2030,12,34,en,"The government has enacted the public benefit organisations act 2013 to provide for the establishment, operation, registration, administrative and regulatory framework within which public benefit organisations can conduct their affairs and for connected purposes. In addition, the act will facilitate mechanisms for government collaboration with public benefit organisations, including funding of public benefit organisations activities and involvement of public benefit organisations in the implementation of government projects. The government will also introduce a bill for enactment of a charities act to regulate ngos. This will establish full transparency in funding both for ngos and individual projects. A charity agency will also be established to coordinate funding flows from various sources to the no sector. This will promote accountability and coordination between the no sector and national and county governments. The development of strong partnerships with the no sector will strengthen implementation of the MTP and enhance the county's development agenda.",0.494345527660617,i
1880,2502,"development in the ict sector will build on achievements realized under the first mtp. this will include a modern ict policy aimed at more growth and regulation that is necessary to increase local and foreign investment in ict. the policy will provide for more utilisation of digital technology in our all our goods and service sectors. the government, for its part, intends to promote the use of ict in our learning institutions starting with schools, and improve cyber security in order to facilitate more use of ict in business and commercial transactions. new policies will also aim at facilitating usage of ict in research and development, and to drive learning and innovation in the kenyan economy.",Vision 2030,12,35,en,"Development in the ict sector will build on achievements realized under the first mtp. This will include a modern ict policy aimed at more growth and regulation that is necessary to increase local and foreign investment in ict. The policy will provide for more utilisation of digital technology in our all our goods and service sectors. The government, for its part, intends to promote the use of ict in our learning institutions starting with schools, and improve cyber security in order to facilitate more use of ict in business and commercial transactions. New policies will also aim at facilitating usage of ict in research and development, and to drive learning and innovation in the kenyan economy.",0.439295485112257,n
1885,830,"trade within and outside the country remains a priority sector of the economic pillar. over the plan period the government will strengthen economic partnerships with our neighbours in east africa and the rest of africa. our foreign policy will aim at increasing international trade, and international economic partnerships. this policy will encourage kenyan producers and the private sector to open new product lines to meet demand in new african and global markets that will be identified. the government will also intensify reforms to improve the overall climate of doing business in kenya.",Vision 2030,12,35,en,"Trade within and outside the country remains a priority sector of the economic pillar. Over the plan period the government will strengthen economic partnerships with our neighbours in east africa and the rest of africa. Our foreign policy will aim at increasing international trade, and international economic partnerships. This policy will encourage kenyan producers and the private sector to open new product lines to meet demand in new african and global markets that will be identified. The government will also intensify reforms to improve the overall climate of doing business in kenya.",0.40107813650423496,n
1888,7361,"iii ensure that their support is integrated within the mtp framework and use the sector wide approaches and sector working groups swigs in planning, budgeting and implementation of programmes iv undertake division of labour process as agreed on in the mutual accountability framework led by the government.",Vision 2030,12,36,en,"Iii ensure that their support is integrated within the MTP framework and use the sector wide approaches and sector working groups swigs in planning, budgeting and implementation of programmes iv undertake division of labour process as agreed on in the mutual accountability framework led by the government.",0.409433960258785,n
1889,831,"v work closely with the national treasury to ensure that development partner support is integrated into the tefl to provide reliable indicative commitments of aid over a multiyear period 3 years. this information will be provided at least three months before commencement of the finalisation of the preparation of the annual budget. in addition, development partners will submit expenditure returns to the national treasury on resources channeled to non state actors on a quarterly basis.",Vision 2030,12,36,en,"V work closely with the national treasury to ensure that development partner support is integrated into the tefl to provide reliable indicative commitments of aid over a multiyear period 3 years. This information will be provided at least three months before commencement of the finalisation of the preparation of the annual budget. In addition, development partners will submit expenditure returns to the national treasury on resources channeled to non state actors on a quarterly basis.",0.47324679564053296,n
