"","sentences","name","country","page","languages","legible","results"
"3223","e a national recognition honours and awards program for individuals and institutions advancing national values and principles of governance. this will be achieved by instituting mechanisms for recognizing, honoring, rewarding and celebrating outstanding achievements on national values and principles of governance.establishing monitoring and evaluation m&e mechanisms for preparation of an annual report which will be used for the presidential address to the kenyan public on the status and progress on national values and national unity.to establish a national program that targets youth aimed at inculcating national values and principles of good governance with the objective of achieving generation shift on values and attitudes. the national youth service syn will be used more effectively in training youth in national values, leadership and entrepreneurship skills.","Vision 2030","12","147","en","E a national recognition honours and awards program for individuals and institutions advancing national values and principles of governance. This will be achieved by instituting mechanisms for recognizing, honoring, rewarding and celebrating outstanding achievements on national values and principles of governance.establishing monitoring and evaluation m&e mechanisms for preparation of an annual report which will be used for the presidential address to the kenyan public on the status and progress on national values and national unity.to establish a national program that targets youth aimed at inculcating national values and principles of good governance with the objective of achieving generation shift on values and attitudes. The national youth service syn will be used more effectively in training youth in national values, leadership and entrepreneurship skills.",0.336319958003114
"1495","laws that will be implemented in order to foster national values includenational cohesion and integration commission act, 200 8; kenya is susceptible to natural disasters such as drought and flooding which are likely to increase as a result of climate change. the management of these disasters is a cross cutting issue that requires collaborative action by public and private sector agencies at national, county and community levels. in this regard, the government has prioritized the management of climate induced disasters by strengthening peoples resilience to drought and improving the monitoring of, and response to emerging drought conditions.","Vision 2030","12","147","en","Laws that will be implemented in order to foster national values includenational cohesion and integration commission act, 2008; kenya is susceptible to natural disasters such as drought and flooding which are likely to increase as a result of climate change. The management of these disasters is a cross-cutting issue that requires collaborative action by public and private sector agencies at national, county and community levels. In this regard, the government has prioritized the management of climate induced disasters by strengthening peoples resilience to drought and improving the monitoring of, and response to emerging drought conditions.",0.284215634736116
"1744","the three most critical foundations for drought resilience are security, infrastructure and human capital.competition between communities over natural resources increases insecurity within kenya and across its borders. insecurity in turn increases vulnerability to drought, by impeding migration, curtailing access to services and resources, destroying assets, and damaging inter communal relations. poor infrastructure increases vulnerability to drought by reducing access to markets and basic services and by deterring the investment needed to expand and diversify the economy. educated and healthy people can draw on greater reserves of capital to withstand shocks such as drought.","Vision 2030","12","147","en","The three most critical foundations for drought resilience are security, infrastructure and human capital.competition between communities over natural resources increases insecurity within kenya and across its borders. Insecurity in turn increases vulnerability to drought, by impeding migration, curtailing access to services and resources, destroying assets, and damaging inter-communal relations. Poor infrastructure increases vulnerability to drought by reducing access to markets and basic services and by deterring the investment needed to expand and diversify the economy. Educated and healthy people can draw on greater reserves of capital to withstand shocks such as drought.",0.309908376722311
"1826","despite recent improvements in early warning and contingency planning systems, drought management in kenya has continued to take a reactive crisis management approach. failure to act promptly and appropriately on early warning information, coupled with lack of contingency finance, contributes significantly to drought emergencies leading to an over reliance on emergency food aid. the national drought management authority has now been established with a statutory underpinning to coordinate and harmonise multi stakeholder responses to drought.","Vision 2030","12","147","en","Despite recent improvements in early warning and contingency planning systems, drought management in kenya has continued to take a reactive crisis management approach. Failure to act promptly and appropriately on early warning information, coupled with lack of contingency finance, contributes significantly to drought emergencies leading to an over-reliance on emergency food aid. The national drought management authority has now been established with a statutory underpinning to coordinate and harmonise multi-stakeholder responses to drought.",0.319475532930364
"6119","sessional paper no. 8 of 201 2 on the national policy for the sustainable development of northern kenya and other arid lands was developed, adopted and approved by the cabinet; development of vision 203 0 strategy for northern kenya and other arid lands; ending drought emergencies strategy was formulated as part of gads drought disaster resilience and sustainability initiative  to provide guidance and leadership in drought management in gad region; and institutional framework for asal development was approved with various components established.","Vision 2030","12","148","en","Sessional paper no. 8 of 2012 on the national policy for the sustainable development of northern kenya and other arid lands was developed, adopted and approved by the cabinet; development of vision 2030 strategy for northern kenya and other arid lands; ending drought emergencies strategy was formulated as part of gads drought disaster resilience and sustainability initiative  to provide guidance and leadership in drought management in gad region; and institutional framework for asal development was approved with various components established.",0.207994714901144
"8124","pastoral transformation pastoralism is affected by the disruption of seasonal translucence patterns, the expansion of community conservancies, the unchecked influx of people and livestock, and the spread of invasive species. pastoralism nevertheless remains the dominant production system in the asals and underpins its regional economy. in some counties, it provides employment and food security to more than 7 0 per cent of households.","Vision 2030","12","148","en","Pastoral transformation pastoralism is affected by the disruption of seasonal translucence patterns, the expansion of community conservancies, the unchecked influx of people and livestock, and the spread of invasive species. Pastoralism nevertheless remains the dominant production system in the asals and underpins its regional economy. In some counties, it provides employment and food security to more than 70 per cent of households.",0.210754566512542
"1175","programmes and projects to build drought resilience and end drought emergencies fall into two categories those which will be implemented under the leadership of the national drought management authority, and those which will be implemented through other sectors.","Vision 2030","12","148","en","Programmes and projects to build drought resilience and end drought emergencies fall into two categories those which will be implemented under the leadership of the national drought management authority, and those which will be implemented through other sectors.",0.209971493485925
"1295","the national drought and disaster contingency fund the nddcf will reduce the response and turn around period.","Vision 2030","12","148","en","The national drought and disaster contingency fund the NDDCF will reduce the response and turn-around period.",0.228611168383083
"1395","integrated drought early warning system this will provide accurate drought early warning information to all actors and triggers for response.","Vision 2030","12","148","en","Integrated drought early warning system this will provide accurate drought early warning information to all actors and triggers for response.",0.166439086278809
"3126","e groundwater mapping in turkana and marsabit, soloist and four other counties selected on the basis of their water stress indices;establishment of and operationalise the national council on nomadic education in kenya ;establishment of one computer laboratory in each asal primary school;improving 10 0 existing mobile schools;constructing and equipping 7 0 community learning resource centres clerics in arid and pastoral counties;equipping 60 0 low cost boarding schools in 1 4 arid and pastoral counties;constructing 1 5 feeder schools in each of 1 4 arid and pastoral counties;constructing and equip one middle level college in 6 asal counties;establishment of and strengthening outreach and mobile clinics among nomadic communities;completion and conversationalist of the abattoirs in isiolo, warrior and lokichoggio, with a clear management model in place for each, in partnership with the private sector;preservation of 3,00 0 hectares of fodder in turkana, margarita and carissa counties;dry land crop production, through production and marketing of drought tolerant crops in semi arid areas;establishment and operationalise the northern kenya investment fund nkif;establishment of a national livestock insurance scheme;range lands rehabilitation, fodder production and conservation;apiculture, eco tourism, gums and resins and aloe vera production and emerging livestock promotion;conservation agriculture promotion in semi arid areas;marketing, value addition and agro processing in 2 3 semi arid counties;development of land us eland cover assessments for spatial planning of asal region; andrainwater harvesting expansion and construction of sand dams in 9 counties. 3.8.4 policy, legal and institutional reformstrans boundary waters policy and management strategy;create and operationalize the asal secretariat, the national council on nomadic education in kenya, the livestock marketing board, and the national drought and disaster contingency fund. 3.9 security, peace building and conflict resolution a nation of peace and stability; a society free from danger and fear security is a key incentive for attracting investment as it provides an enabling environment for individuals and businesses to thrive. the economic growth and development anticipated in the kenya vision 203 0 can only be achieved and sustained in a peaceful, stable and secure environment. the sector aims at guaranteeing every person in kenya freedom from danger protection from physical or direct violence, and freedom from fear a sense of safety and overall well being.","Vision 2030","12","149","en","E groundwater mapping in turkana and marsabit, soloist and four other counties selected on the basis of their water stress indices;establishment of and operationalise the national council on nomadic education in kenya ;establishment of one computer laboratory in each asal primary school;improving 100 existing mobile schools;constructing and equipping 70 community learning resource centres clerics in arid and pastoral counties;equipping 600 low-cost boarding schools in 14 arid and pastoral counties;constructing 15 feeder schools in each of 14 arid and pastoral counties;constructing and equip one middle-level college in 6 asal counties;establishment of and strengthening outreach and mobile clinics among nomadic communities;completion and conversationalist of the abattoirs in isiolo, warrior and lokichoggio, with a clear management model in place for each, in partnership with the private sector;preservation of 3,000 hectares of fodder in turkana, margarita and carissa counties;dry land crop production, through production and marketing of drought-tolerant crops in semi-arid areas;establishment and operationalise the northern kenya investment fund nkif;establishment of a national livestock insurance scheme;range lands rehabilitation, fodder production and conservation;apiculture, eco-tourism, gums and resins and aloe vera production and emerging livestock promotion;conservation agriculture promotion in semi-arid areas;marketing, value addition and agro-processing in 23 semi-arid counties;development of land us eland cover assessments for spatial planning of asal region; andrainwater harvesting expansion and construction of sand dams in 9 counties. 3.8.4 policy, legal and institutional reformstrans-boundary waters policy and management strategy;create and operationalize the asal secretariat, the national council on nomadic education in kenya, the livestock marketing board, and the national drought and disaster contingency fund. 3.9 security, peace building and conflict resolution a nation of peace and stability; a society free from danger and fear security is a key incentive for attracting investment as it provides an enabling environment for individuals and businesses to thrive. The economic growth and development anticipated in the kenya vision 2030 can only be achieved and sustained in a peaceful, stable and secure environment. The sector aims at guaranteeing every person in kenya freedom from danger protection from physical or direct violence, and freedom from fear a sense of safety and overall well-being.",0.283023746972601
"3318","during the first mtp, the security sector endeavored to address issues of national security with special emphasis on security reforms aimed at enhancing the capacity of the state to protect its citizens and property from both internal and external threats. these reforms included modernizing security infrastructure, enhancing policing, transforming penal facilities into correctional institutions, improving security officers welfare, refocusing policing to be more intelligence led, enhancing surveillance by incorporating cctvs, and integrating vital data needed for effective security management.","Vision 2030","12","149","en","During the first mtp, the security sector endeavored to address issues of national security with special emphasis on security reforms aimed at enhancing the capacity of the state to protect its citizens and property from both internal and external threats. These reforms included modernizing security infrastructure, enhancing policing, transforming penal facilities into correctional institutions, improving security officers welfare, refocusing policing to be more intelligence led, enhancing surveillance by incorporating cctvs, and integrating vital data needed for effective security management.",0.315515795872226
"1185","digitalization of documents the national archives aims at digitizing more than a million copies of documents annually to enhance access to the archival materials. this will ensure online access through the internet and local area network lan, break the barriers of time and space in the utilization of the archival materials, generate backup copies of the archival materials for security purposes and enhance preservation of the original archival materials.","Vision 2030","12","15","en","Digitalization of documents the national archives aims at digitizing more than a million copies of documents annually to enhance access to the archival materials. This will ensure online access through the internet and local area network lan, break the barriers of time and space in the utilization of the archival materials, generate backup copies of the archival materials for security purposes and enhance preservation of the original archival materials.",0.156472575678683
"2135","construction of cultural centers this will involve construction of community cultural centres countrywide as focal points for the revitalization, development, dissemination and promotion of the countrys diverse cultural expressions.","Vision 2030","12","15","en","Construction of cultural centers this will involve construction of community cultural centres countrywide as focal points for the revitalization, development, dissemination and promotion of the countrys diverse cultural expressions.",0.239081713525209
"3233","kenya national sports institute knsi the institutes mandate will be to develop a national institute for training of sports coaches, instructors and technical staff.","Vision 2030","12","15","en","Kenya national sports institute knsi the institutes mandate will be to develop a national institute for training of sports coaches, instructors and technical staff.",0.191926690908653
"4193","establishment of national council for kiswahili a proposed bill to establish the council will be reviewed to harmonize with the proposed new legislation bill of the languages policy which will also cater for indigenous and sign language.","Vision 2030","12","15","en","Establishment of national council for kiswahili a proposed bill to establish the council will be reviewed to harmonize with the proposed new legislation bill of the languages policy which will also cater for indigenous and sign language.",0.207465057142333
"5154","empowerment of cultural practitioners the project entails building capacity for cultural practitioners through workshops, exhibitions, festivals and competitions.","Vision 2030","12","15","en","Empowerment of cultural practitioners the project entails building capacity for cultural practitioners through workshops, exhibitions, festivals and competitions.",0.223706600559326
"6124","records management the kenya national archives will undertake audit and review records management best keeping practices in all public offices to improve service delivery. this entails visits to all the public offices in the country to undertake records survey, appraisal, monitoring and evaluation, sensitization workshops and seminars.","Vision 2030","12","15","en","Records management the kenya national archives will undertake audit and review records management best keeping practices in all public offices to improve service delivery. This entails visits to all the public offices in the country to undertake records survey, appraisal, monitoring and evaluation, sensitization workshops and seminars.",0.21028402543783
"7153","acquisition and preservation of kenyas documentary heritage this will involve restoration of documents in order to ensure that archival holdings do not suffer from natural, chemical and man made deterioration. conservation, audiovisual and microfilming will also be enhanced.","Vision 2030","12","15","en","Acquisition and preservation of kenyas documentary heritage this will involve restoration of documents in order to ensure that archival holdings do not suffer from natural, chemical and man-made deterioration. Conservation, audiovisual and microfilming will also be enhanced.",0.1726172610446
"8134","retrieval of migrated archives the retrieval of records taken away by britain at the eve of independence will be undertaken. the records being retrieved are based on a survey carried out in 197 9. a further survey will be undertaken to enable extension of the exercise to other countries, such as united states of america and india where records relating to kenya are believed to be located.","Vision 2030","12","15","en","Retrieval of migrated archives the retrieval of records taken away by britain at the eve of independence will be undertaken. The records being retrieved are based on a survey carried out in 1979. A further survey will be undertaken to enable extension of the exercise to other countries, such as united states of america and india where records relating to kenya are believed to be located.",0.112728558538976
"9105","refurbishment of the archives building the current archives building is old having been built in 193 0, hence requires constant maintenance and installations.","Vision 2030","12","15","en","Refurbishment of the archives building the current archives building is old having been built in 1930, hence requires constant maintenance and installations.",0.128892297135974
"1065","controlled environment in the records storage areas to achieve this, materials in all formats will be stored under controlled temperatures and relative humidity which requires installation of air conditioners, mechanical ventilators and de humidifiers in all records storage areas both at the headquarters and regional archives.","Vision 2030","12","15","en","Controlled environment in the records storage areas to achieve this, materials in all formats will be stored under controlled temperatures and relative humidity which requires installation of air conditioners, mechanical ventilators and de-humidifiers in all records storage areas both at the headquarters and regional archives.",0.128688336492458
"1195","installation of high density storage system the current records space is filled to capacity which has impacted negatively on acquisition, preservation and provision of access to public records. to enhance the records storage capacity and security of the archives, there is need for high density storage system in all storage areas both at the headquarters and regional archives.","Vision 2030","12","15","en","Installation of high-density storage system the current records space is filled to capacity which has impacted negatively on acquisition, preservation and provision of access to public records. To enhance the records storage capacity and security of the archives, there is need for high-density storage system in all storage areas both at the headquarters and regional archives.",0.201022524340252
"12105","publicity and marketing of archival services a publicity and marketing division will be established in the ministry of sports, culture and arts and a documentary on services of the national archives will be developed.","Vision 2030","12","15","en","Publicity and marketing of archival services a publicity and marketing division will be established in the ministry of sports, culture and arts and a documentary on services of the national archives will be developed.",0.198972304718433
"13105","opening of county archives in order to effectively serve all public offices, archives will be established in all counties.","Vision 2030","12","15","en","Opening of county archives in order to effectively serve all public offices, archives will be established in all counties.",0.120701420291234
"2014","surveillance cameras in nairobi, mombasa, nature and kisumu; police reforms programme including police housing project; establishment of a national security database; construction of 6 new prisons in mwingi, nyamira, kwale, rachuonyo, navigate and alkaloid and; establishment of an integrated population registration system rips and procurement of e visa  border management system. other major achievements included establishment of peace building and conflict management structures throughout the country; scaling up of campaign against alcohol and drug abuse; acquisition of modern security infrastructure; implementation of prisoners and prison warders welfare reforms; strengthening collaboration with international and continental peace and security architecture; implementation of youth empowerment programmes aimed at discouraging youths from engaging in crime and criminal activities; suppressing external security threats like al abash and piracy and terrorism; strengthening humanitarian aid to civic authority ha programme; improved efficiency in provision of immigration and registration of persons services; improved street lighting of nairobi metropolitan region; and improved security to vital water catchment areas, wildlife and tourists, among others. political instability in the neighboring countries especially in somalia and sudan leading to proliferation of illicit small arms and light weapons and influx of refugees and aliens; conflicts over resources especially water, pastures and grazing areas; sophistication of traditional criminal practices such as cattle rustling and banditry; slow pace of modernisation and replacement of obsolete security infrastructure; inadequate capacity equipment, personnel, and facilitation for effective and efficient provision of security and policing as needed; inadequate support and slow pace of implementation of security reforms police reforms, prisons reforms etc; weak collaboration framework between the security agents and the members of the public;high rate of unemployment and poverty in majority of sections of the population leading to high vulnerability to engage in crime and criminal behavior; inadequate research in crime and punishment to inform public policy on crime management; human wildlife conflict due to environmental degradation; poaching and illegal logging of forests; organized crime and gangs; high magnitude of drug supply and abuse; limited treatment and rehabilitation services for persons with substance use disorders; litigations in the case of regulation of alcoholic drinks production, sale and consumption; lack of policy framework for dealing with security and safety of kenyans outside kenya; and lack of integrated approach to security management.","Vision 2030","12","150","en","Surveillance cameras in nairobi, mombasa, nature and kisumu; police reforms programme including police housing project; establishment of a national security database; construction of 6 new prisons in mwingi, nyamira, kwale, rachuonyo, navigate and alkaloid and; establishment of an integrated population registration system rips and procurement of e-visa  border management system. Other major achievements included establishment of peace building and conflict management structures throughout the country; scaling up of campaign against alcohol and drug abuse; acquisition of modern security infrastructure; implementation of prisoners and prison warders welfare reforms; strengthening collaboration with international and continental peace and security architecture; implementation of youth empowerment programmes aimed at discouraging youths from engaging in crime and criminal activities; suppressing external security threats like al abash and piracy and terrorism; strengthening humanitarian aid to civic authority ha programme; improved efficiency in provision of immigration and registration of persons services; improved street lighting of nairobi metropolitan region; and improved security to vital water catchment areas, wildlife and tourists, among others. Political instability in the neighboring countries especially in somalia and sudan leading to proliferation of illicit small arms and light weapons and influx of refugees and aliens; conflicts over resources especially water, pastures and grazing areas; sophistication of traditional criminal practices such as cattle rustling and banditry; slow pace of modernisation and replacement of obsolete security infrastructure; inadequate capacity equipment, personnel, and facilitation for effective and efficient provision of security and policing as needed; inadequate support and slow pace of implementation of security reforms police reforms, prisons reforms etc; weak collaboration framework between the security agents and the members of the public;high rate of unemployment and poverty in majority of sections of the population leading to high vulnerability to engage in crime and criminal behavior; inadequate research in crime and punishment to inform public policy on crime management; human wildlife conflict due to environmental degradation; poaching and illegal logging of forests; organized crime and gangs; high magnitude of drug supply and abuse; limited treatment and rehabilitation services for persons with substance use disorders; litigations in the case of regulation of alcoholic drinks production, sale and consumption; lack of policy framework for dealing with security and safety of kenyans outside kenya; and lack of integrated approach to security management.",0.320733809488531
"2144","the theme of the second medium term plan of kenya vision 203 0 is transforming kenya pathway to devolution, socio economic development, equity and national unity the plan covers the period 201 3 201 7 which coincides with the term of the jubilee government and hence its emphasis on the full implementation of devolution in the context of a rapidly growing economy, promoting equity, inclusiveness, and employment to meet the needs of our youth. these goals were part of the jubilee coalition campaign platform and are in line with the long term objectives of vision 203 0, and the kenya constitution. this medium term plan sets out the programmes, financing framework and the timelines that will guide the implementation of the promises made to the people of kenya in the manifesto.","Vision 2030","12","151","en","The theme of the second medium term plan of kenya vision 2030 is transforming kenya pathway to devolution, socio-economic development, equity and national unity the plan covers the period 2013-2017 which coincides with the term of the jubilee government and hence its emphasis on the full implementation of devolution in the context of a rapidly growing economy, promoting equity, inclusiveness, and employment to meet the needs of our youth. These goals were part of the jubilee coalition campaign platform and are in line with the long-term objectives of vision 2030, and the kenya constitution. This medium term plan sets out the programmes, financing framework and the timelines that will guide the implementation of the promises made to the people of kenya in the manifesto.",0.242581938901722
"3242","since its promulgation in 201 0, the kenya constitution has altered our governance framework fundamentally by creating a two tier government one at national and the other in our 4 7 counties. within counties, municipalities and urban areas which are a key part of our national development programme will be managed by independent boards responsible to county authorities. the distribution of functions of counties is outlined in the fourth schedule of the constitution. these include development responsibilities that are central to this medium term plan among them agriculture, county hospitals and public health, early child education, cooperatives, trade, county roads, fisheries and livestock. harmonizing this mtp with county integrated development plans and urban plans will ensure faster delivery of the promises by the government as a whole. the constitution has also created a number of commissions and independent offices whose functions will have a strong bearing on the implementation of the mtps policies, programmes and projects. the second mtp takes all these changes into account and aims at coordinated action between the two levels of government in the interest of a growing economy to meet the many needs of the people of kenya.","Vision 2030","12","151","en","Since its promulgation in 2010, the kenya constitution has altered our governance framework fundamentally by creating a two-tier government one at national and the other in our 47 counties. Within counties, municipalities and urban areas which are a key part of our national development programme will be managed by independent boards responsible to county authorities. The distribution of functions of counties is outlined in the fourth schedule of the constitution. These include development responsibilities that are central to this medium term plan among them agriculture, county hospitals and public health, early child education, cooperatives, trade, county roads, fisheries and livestock. Harmonizing this MTP with county integrated development plans and urban plans will ensure faster delivery of the promises by the government as a whole. The constitution has also created a number of commissions and independent offices whose functions will have a strong bearing on the implementation of the MTPS policies, programmes and projects. The second MTP takes all these changes into account and aims at coordinated action between the two levels of government in the interest of a growing economy to meet the many needs of the people of kenya.",0.242593802435422
"4203","the ministry of devolution and planning under the presidency has under this plan, outlined an implementation framework through which it will work closely with the national treasury and other government ministries, the county governments, constitutional commissions and independent offices to ensure that projects and programmes contained in this plan are completed with efficiency and on time. in consultation with the transition authority, this ministry has published county profiles containing the latest data on the geographic, resources, economic and social data of the counties. these documents provide basic information to county governments in preparing their county integrated development plans ciders as required under the constitution and under the public finance management act 201 2. under the law, county budgeting is to be guided by the cidps. my ministry has in addition prepared guidelines on the preparation of county integrated development plans to help the counties meet that objective. to strengthen county planning, ministry of devolution and planning will also provide financial and human resources to county governments to enable them build the capacity to ensure that county integrated development plans are used to guide the county medium term expenditure framework and annual budgets.","Vision 2030","12","151","en","The ministry of devolution and planning under the presidency has under this plan, outlined an implementation framework through which it will work closely with the national treasury and other government ministries, the county governments, constitutional commissions and independent offices to ensure that projects and programmes contained in this plan are completed with efficiency and on time. In consultation with the transition authority, this ministry has published county profiles containing the latest data on the geographic, resources, economic and social data of the counties. These documents provide basic information to county governments in preparing their county integrated development plans ciders as required under the constitution and under the public finance management act 2012. Under the law, county budgeting is to be guided by the cidps. My ministry has in addition prepared guidelines on the preparation of county integrated development plans to help the counties meet that objective. To strengthen county planning, ministry of devolution and planning will also provide financial and human resources to county governments to enable them build the capacity to ensure that county integrated development plans are used to guide the county medium term expenditure framework and annual budgets.",0.268347127852839
"5164","in line with the mtp, government ministries are expected to prepare five year strategic plans to guide budgeting and plan implementation in their areas of responsibility. the performance contracts of the mads will also be tied to delivering the plans outputs and targets within the specified timelines. in this manner the government expects to produce harmony and coordination between national and county government planning and between ministries at national level. such coordination is expected to minimize resource wastage and build in more efficiency in the achievement of vision 203 0 objectives under our new governance framework.","Vision 2030","12","151","en","In line with the mtp, government ministries are expected to prepare five-year strategic plans to guide budgeting and plan implementation in their areas of responsibility. The performance contracts of the mads will also be tied to delivering the plans outputs and targets within the specified timelines. In this manner the government expects to produce harmony and coordination between national and county government planning and between ministries at national level. Such coordination is expected to minimize resource wastage and build in more efficiency in the achievement of vision 2030 objectives under our new governance framework.",0.261882949520608
"1075","conflict transformation in the country; fast tracking review and implementation of caps 9 0 and 9 2 of prisons act and correctional services policy and rolling the parole for convicted prisoners; finalize development of metropolitan areas bill; finalize kenya school of adventure & leadership kestrel draft orderact; and fast tracking review and implementation of caps 9 0 and 9 2 and correctional services policy and rolling the parole for convicted prisoners.","Vision 2030","12","153","en","Conflict transformation in the country; fast tracking review and implementation of caps 90 and 92 of prisons act and correctional services policy and rolling the parole for convicted prisoners; finalize development of metropolitan areas bill; finalize kenya school of adventure & leadership kestrel draft orderact; and fast tracking review and implementation of caps 90 and 92 and correctional services policy and rolling the parole for convicted prisoners.",0.142925807615048
"2712","creation of an agency similar to kenya ordnance factories with re structured and modernized kenya army corps of engineers with seconded resources from relevant ministries and agencies, and capacity progressively built to complete autonomy akin to similar outfits in the world e.g. usace","Vision 2030","12","153","en","Creation of an agency similar to kenya ordnance factories with re-structured and modernized kenya army corps of engineers with seconded resources from relevant ministries and agencies, and capacity progressively built to complete autonomy akin to similar outfits in the world e.g. Usace",0.18949569762464
"2154","kenya vision 203 0 identified six priority sectors with high potential of spurring the countrys economic growth and development. the sectors are tourism, agriculture and livestock, wholesale and retail trade, manufacturing, business process outsourcing it enabled services ties and financial services. oil and mineral resources has been introduced as seventh sector in the second mtp. these sectors will drive achievement of 1 0 percent gdp growth by 201 7.","Vision 2030","12","155","en","Kenya vision 2030 identified six priority sectors with high potential of spurring the countrys economic growth and development. The sectors are tourism, agriculture and livestock, wholesale and retail trade, manufacturing, business process outsourcing it enabled services ties and financial services. Oil and mineral resources has been introduced as seventh sector in the second mtp. These sectors will drive achievement of 10 percent GDP growth by 2017.",0.241212335120785
"3252","4 1 tourism to be a top 1 0 long haul tourist destination offering a high end, diverse, and distinctive visitor experience","Vision 2030","12","155","en","41 tourism to be a top 10 long haul tourist destination offering a high-end, diverse, and distinctive visitor experience",0.121018912361103
"4219","the tourism sector remains vital for the continued growth of the kenyan economy. in recent times, tourism has maintained its position as one of the leading foreign exchange earners. the sector is based on a wide array of natural assets particularly the abundant wildlife living in their natural eco systems in game parks and reserves across the country, over 50 0 km long all year warm sandy coastal beaches, a rich and diverse cultural heritage and products and a robust and thriving business hub that attracts most of regional and international business travellers.","Vision 2030","12","155","en","The tourism sector remains vital for the continued growth of the kenyan economy. In recent times, tourism has maintained its position as one of the leading foreign exchange earners. The sector is based on a wide array of natural assets particularly the abundant wildlife living in their natural eco-systems in game-parks and reserves across the country, over 500 KM long all-year warm sandy coastal beaches, a rich and diverse cultural heritage and products and a robust and thriving business hub that attracts most of regional and international business travellers.",0.235847343227663
"6134","tourist arrivals rose from 1.2 million in 200 8 to 1.7 8 million in 201 2, while earnings rose from ksh. 5 2.7 billion in 200 8 to ksh. 9 6.0 2 billion in 201 2. likewise, bed nights both available and occupied grew by an average of 5.4 per cent and 6.4 per cent respectively. the slowdown in tourist arrivals in 201 2 is attributed to global economic slowdown especially in the euro area and negative publicity related to security along the kenyan coast table 4.1. kenyas tourism volumes remain relatively low compared to regional competitors such as south africa and egypt.","Vision 2030","12","155","en","Tourist arrivals rose from 1.2 million in 2008 to 1.78 million in 2012, while earnings rose from ksh. 52.7 billion in 2008 to ksh. 96.02 billion in 2012. Likewise, bed nights both available and occupied grew by an average of 5.4 per cent and 6.4 per cent respectively. The slowdown in tourist arrivals in 2012 is attributed to global economic slowdown especially in the euro area and negative publicity related to security along the kenyan coast table 4.1. Kenyas tourism volumes remain relatively low compared to regional competitors such as south africa and egypt.",0.137110578377507
"1203","during the first mtp, significant progress was made in implementing the flagship programmes and projects. land for soloist and lake turkana resort cities was identified and feasibility studies completed. the marketing of kenyas tourism both internationally and the domestically was undertaken under the tourism markets recovery programme. through these marketing efforts, tourism volumes from emerging markets such as india, china and russia increased. the government developed a cultural and heritage tourism strategy and an agro tourism strategy, and a cradle of mankind tourist circuit that incorporates silo national park, central island national park and southern island park around lake turkana region to promote niche product. in addition, the government surveyed, gazetted and rehabilitated several national monuments and historical sites for tourists attraction. a national strategy on meetings incentives conventions and exhibitions mice was developed. the sector finalized the development of a new legal and policy framework, namely, tourism act 201 1 and a obsessional paper, to guide the development of the sector.","Vision 2030","12","156","en","During the first mtp, significant progress was made in implementing the flagship programmes and projects. Land for soloist and lake turkana resort cities was identified and feasibility studies completed. The marketing of kenyas tourism both internationally and the domestically was undertaken under the tourism markets recovery programme. Through these marketing efforts, tourism volumes from emerging markets such as india, china and russia increased. The government developed a cultural and heritage tourism strategy and an agro-tourism strategy, and a cradle of mankind tourist circuit that incorporates silo national park, central island national park and southern island park around lake turkana region to promote niche product. In addition, the government surveyed, gazetted and rehabilitated several national monuments and historical sites for tourists attraction. A national strategy on meetings incentives conventions and exhibitions mice was developed. The sector finalized the development of a new legal and policy framework, namely, tourism act 2011 and a obsessional paper, to guide the development of the sector.",0.23406902371304
