"","sentences","name","country","page","languages"
"8126","national level local level the  requires all signatory countries including malawi to communicate reports on their national circumstances and potential vulnerability to global climate change  199 2. malawi has made progress but this is just the first step  malawis first national communication to the  was completed in 200 2. it proposed several vulnerability and adaptation strategies and actions, as did other assessment documents produced subsequently. ","../data/raw/malawi/results/Sector Policies Response/20.txt",NA,"20","en"
"1060"," malawi developed the national environmental policy nep, 199 6 which acknowledges that climate is natural resource important for socioeconomic development. nep has outlined a number of guiding principles to minimize the adverse impact of climate change and variability through reduction of air pollution and greenhouse gas emissions. ","../data/raw/malawi/results/Sector Policies Response/20.txt",NA,"20","en"
"1199"," despite this commendable progress the consultants note that the country does not have a comprehensive policy aimed at climate change mitigation and adaptation. yet, such a policy is a core element of successful implementation of the convention on climate change issues. ","../data/raw/malawi/results/Sector Policies Response/20.txt",NA,"20","en"
"1350","for example, district assemblies lack effective enforcement mechanisms to govern the management of local climate. yet, at the local level rampant deforestation and pollution both are key threats to the local climate. ","../data/raw/malawi/results/Sector Policies Response/20.txt",NA,"20","en"
"1457","our consultations with local communities in affected areas reveal that knowledge about the dangers of future climate changes has not trickled down to the grass roots. this is despite that there is misconception regarding the cause of weather related disasters. as a result unplanned settlements in flood prone areas, use of fragile river banks and construction of unsuitable structures in these areas continue to increase their vulnerability. technological development and transfer to grassroots still lags behind. ","../data/raw/malawi/results/Sector Policies Response/20.txt",NA,"20","en"
"3528","box 1 signals a number of important areas adopted in the conventions which cover both climate change adaptation and mitigation policy goals. first, these conventions share a common focus on sustainability  either through the achievement of sustainable development in drought affected areas, the sustainable use of biodiversity or the assurance of sustainable economic development through the mitigation of climate change. second, each convention aims at increasing the robustness and resilience of ecosystems which in turn promotes the reduction in the economic and social vulnerability of the country and its people unccd. more so, the preparation of napa reports has been largely guided by these principles and preparation teams were meant to exploit the synergies that arise from these agreements. ","../data/raw/malawi/results/Sector Policies Response/21.txt",NA,"21","en"
"4519","malawis current effort has delivered important results but remains a first step. overall, the climate regime has prompted the country to prepare short-term and small-scale climate change strategies e.g. the napa and to build some needed processes for ghg inventories national communications. the national strategy for sustainable development has been developed. however, more explicit commitments to climate change mitigation are required. following, the bail action plan all nations must play an active role in working toward an agreement that delivers effective steps toward global emission reductions. more development-oriented climate architecture is needed to upscale these initial efforts. ","../data/raw/malawi/results/Sector Policies Response/21.txt",NA,"21","en"
"5611","currently, climate policy instruments are limited as they operate within the context of general environmental management frameworks. hence, they are limited in scope reducing their effectiveness in addressing the full range of challenges posed by climate change. further, they provide inadequate incentives and enforcement tools for mitigation action. both the initial and second national communications to the  and the napa developed by malawi outline strategies that can contribute to ghg mitigation while addressing other critical development objectives. these plans can serve as a basis for defining and recognizing nationally appropriate actions in a new climate policy. however, government faces national and local challenges in meeting international commitments, while ensuring that climate action remains compatible with its development agenda. thus, we have witnessed a slow implementation process of the napa. given the multi-agent and collective action nature of the climate problem, government will need to set incentives for local governments, households, communities and particularly the private sector, through pricing, taxation, regulation, and long-term planning. ","../data/raw/malawi/results/Sector Policies Response/21.txt",NA,"21","en"
"21315","healthy living and working environment for the people of malawi, accord full recognition to the rights of future generation by means of environmental protection and the sustainable development of natural resources and conservation and enhancement of biological diversity of malawi. an analysis of this provision, entails a strong climate change related legal framework. the constitution recognizes the need to shape the path to sustainable development by embracing principles of environmental protection, sustainable natural resource use and conservation of biodiversity. these are all underscored in the article 2 of the . ","../data/raw/malawi/results/Sector Policies Response/22.txt",NA,"22","en"
"3622","as such the proposal to come up with a climate change policy is in line with the call for environmental protection and sustainable development which have been underscored in the article 2 of the . it can therefore be deduced that efforts to come up with a national climate change policy are supported by the constitutional provision. thus, the constitution should serve as the overarching guidance in redressing sector-specific policy gaps andor the development of a standalone policy for climate change. given that the constitution promotes sustainable development, the mitigating potential of reducing emissions from deforestation and degradation redd and other forest related issues has the potential to provide increased opportunities for malawi. ","../data/raw/malawi/results/Sector Policies Response/22.txt",NA,"22","en"
"5711","summary of the nep and ems principles are displayed in table 2.2. the mandate for the national environmental policy nep is derived from the constitution of malawi, 199 5 with guiding principles contained in section 1 3d articulated in the previous statement. in 199 4, the government undertook a broad-based consultative process to develop the national environmental action plan neap, which identifies key environmental problems, their underlying causes and appropriate responses at the policy and other levels1 4. the neap was followed in 199 6 by the national environmental policy and the environmental management act ems which marked a significant departure from previous policies and laws. whereas in the past the government was the sole manager of natural resources, the 199 6 policy and act paved way for the devolution of management powers to individuals, communities, user associations and other entities. climate change was one of the priority issues which were identified in the neap. ","../data/raw/malawi/results/Sector Policies Response/22.txt",NA,"22","en"
"3719","in line with the malawi constitution, the overall goal of the nep and ems is to promote sustainable social and economic development through the sound management of the environment and natural resources. the specific policy goals address issues of environmental security for health and well being of people, sustainable utilisation and management of the countrys natural resources, long-term self-sufficiency in food and energy, ecosystem integrity and sustainable environment and natural resources management. the policy promotes the rights of every person to a clean environment while also at the same time stating that every person has a duty to promote sustainable utilisation and management of the environment and natural resources, including taking legal action against any person whose activities or omissions have or are likely to have adverse effects on the environment. the policy recognizes the trade offs between economic development and environmental management. further, the nep recognises climate as a very important natural resource to the effect that if not well managed can become a constraint to socio-economic development. all these policy objectives have huge implications for adaptation and mitigation to climate change. ","../data/raw/malawi/results/Sector Policies Response/23.txt",NA,"23","en"
"7220","the agriculture sector in malawi employs approximately 8 0 percent of the countrys workforce and contributes over 8 0% of its foreign exchange earnings. however, the sector is the overall policy goal is the promotion of sustainable social and economic development through the sound management of the environment and natural resources. ","../data/raw/malawi/results/Sector Policies Response/23.txt",NA,"23","en"
"8220","promote sustainable utilization and management of the country's natural resources and encourage, where appropriate, long term self-sufficiency in food, fuel wood and other energy requirements. ","../data/raw/malawi/results/Sector Policies Response/23.txt",NA,"23","en"
"959"," facilitate the restoration, maintenance and enhancement of the ecosystems and ecological processes essential for the functioning of the biosphere and prudent use of renewable resources. ","../data/raw/malawi/results/Sector Policies Response/23.txt",NA,"23","en"
"10125","promote the ecosystems management approach so as to ensure that sector mandates and responsibilities are fully and effectively channelled towards sustainable environment and natural resources management. ","../data/raw/malawi/results/Sector Policies Response/23.txt",NA,"23","en"
"11128","the nep is a general policy directed towards achieving environmental, natural resource and poverty reduction goals. it also indirectly relates to the bounced and the uncut but indirectly contributes to possibly meeting the  objectives. ","../data/raw/malawi/results/Sector Policies Response/23.txt",NA,"23","en"
"1269","the issue of climate change mitigation is at the centre of the  but the nep has cursorily tackled it. ","../data/raw/malawi/results/Sector Policies Response/23.txt",NA,"23","en"
"13124","the lack of effective enforcement presents the key challenge facing implementation of the nep and ema. for example cultivation along riverbanks to meet food security has eroded stability of river ecosystems consequently changes in river courses have resulted in frequent floods. actual implementation of policies and legislative reform is stalled or deadlocked as legal mechanisms have yet to be developed. for example, to date there are few endorsed village by-laws or signed resource management contracts under the new legislation. most agreements have to be negotiated with the ministry concerned on a case-by-case basis. ","../data/raw/malawi/results/Sector Policies Response/23.txt",NA,"23","en"
"14125","sound environmental management has a potentially important role to play in reducing many of the risks posed by climate related hazards. however, the nep is silent on extreme weather events such as floods and droughts. ","../data/raw/malawi/results/Sector Policies Response/23.txt",NA,"23","en"
"21413","entirely dependent on rain-fed production. the country receives an average of 85 0 mm of rainfall per year, adequate for rain-fed crop production and for recharging underground aquifers. however, the distribution and intensity of rainfall is erratic and water storage capacity is limited. as a result, the sector is prone to serious droughts and floods. overall, the situation can be considered one of water scarcity, primarily due to lack of water storage. only 2 0 percent of the total farmed area in malawi is under water management less than 90 0,00 0 ha, and only a limited proportion of this 5 4,00 0 ha is irrigated. in fact irrigated land constitutes only 1 0 percent of the estimated physical potential. the livestock sector still remains undeveloped. ","../data/raw/malawi/results/Sector Policies Response/24.txt",NA,"24","en"
"3818","despite its importance, in malawi agriculture activities contribute to ghg emissions. the 199 4 records show that the sector produced significant non-co2 emissions. the total emissions consisted of 4 9of ch4 mainly from enteric fermentation 3 0and rice cultivation 1 5 gg. the other emissions consisted of 7of n2from agricultural soils, 2of box and 7 2of co from prescribed burning of savannah and field burning of agricultural residues. ","../data/raw/malawi/results/Sector Policies Response/24.txt",NA,"24","en"
"4614","the mission of the ministry of agriculture and irrigation is to promote economic growth by raising farm incomes, employment and household food security through the development of partnerships and promotion of private sector investment for increased agriculture productivity, diversification, commercialization and the sustainable use of the nature resources. on the other hand, the land resources conservation policy of 199 9 recognizes water as an important resource and a requirement for sustainable agricultural production and development in malawi gom, 199 9. the policy also recognizes that water is a threatened resource due to pollution, siltation of water courses, pasture degradation, forest degradation and deforestation. agriculture is also the major user of water. approximately, 3 2% of the total land area of malawi is suitable for rain fed agriculture, representing the largest single land use in the country and therefore a major player in catchment management and water conservation. however, there are policy gaps to support the agriculture sector table 2.3. ","../data/raw/malawi/results/Sector Policies Response/24.txt",NA,"24","en"
"6419","table 2.3 the agriculture sector policy frameworks with policy gaps related to climate change to improve food security of the population. the goal implies increasing agricultural productivity as well as diversity and sustainable agricultural growth and development. ","../data/raw/malawi/results/Sector Policies Response/25.txt",NA,"25","en"
"7319","to contribute to the attainment of national food security, poverty reduction and national economic development objectives as outlined in the mgds. ","../data/raw/malawi/results/Sector Policies Response/25.txt",NA,"25","en"
"8319","to ensure that all malawians at all times have both physical and economic access to enough nutritious food for an active, healthy life. ","../data/raw/malawi/results/Sector Policies Response/25.txt",NA,"25","en"
"9124","to ensure that the ways in which food is produced and distributed should be environmentally friendly and sustainable. ","../data/raw/malawi/results/Sector Policies Response/25.txt",NA,"25","en"
"11220","to ensure that the food is obtained in a manner that upholds human dignity. ","../data/raw/malawi/results/Sector Policies Response/25.txt",NA,"25","en"
"12125","facilitating the creation of a conducive and supportive policy environment for effective development of the agricultural sector throughout all stages of the value chain. ","../data/raw/malawi/results/Sector Policies Response/25.txt",NA,"25","en"
"13220","strengthening the capacity of the stakeholders in the sector in provision of agricultural services. ","../data/raw/malawi/results/Sector Policies Response/25.txt",NA,"25","en"
"14218","enhancement of coordination and collaboration amongst relevant stakeholders operating in different sub-sectors of the sector. ","../data/raw/malawi/results/Sector Policies Response/25.txt",NA,"25","en"
"1540","provision of clear strategic policy direction to all stakeholders involved in the sector along the value chain stages. ","../data/raw/malawi/results/Sector Policies Response/25.txt",NA,"25","en"
"1640","agriculture sector is one of the contributors to greenhouse gases ghg emissions. this policy does not explicate measures to regulate ghg emissions by various agricultural activities. ","../data/raw/malawi/results/Sector Policies Response/25.txt",NA,"25","en"
"1749","it does give a definition of environmental friendly and sustainable but that remains broad in the context of climate change mitigation. ","../data/raw/malawi/results/Sector Policies Response/25.txt",NA,"25","en"
"1840","the agricultural and food security policy does not have objectives to control production of tobacco which has led to heavy use of forest products resulting in loss of carbon sink hence increase in green house gases which leads to global warming and climate change. ","../data/raw/malawi/results/Sector Policies Response/25.txt",NA,"25","en"
"2170","promotion of ca is not articulated as a policy action towards climate change adaption but rimbaud production is, yet ca has potential as a cc adaptation measure. ","../data/raw/malawi/results/Sector Policies Response/25.txt",NA,"25","en"
"21512","system e.g. crop rotation. these technologies work with other agricultural practices such as use of organic manure, vetiver grass contour planting, and promotion of soil conservation. it was observed during field consultations that in some cases ca is not necessarily being promoted as an adaptation measure but in other cases where dry spells are eminent it is being seen as an adaptation measure. for instance, in chinaware some farm families benefited from ca technologies when the district experienced dry spells and registered significant yields box 2. ","../data/raw/malawi/results/Sector Policies Response/26.txt",NA,"26","en"
"588","i am a married woman from satanist association in kuwait village, dale epa in chinaware district. the village has been experiencing dry spells and droughts since 200 6. the onset of rains has changed from october to december and lasts until mid january. this was especially for 201 0201 1 season. due to the drought my family experienced food shortages, lack of water for us and our cattle and livestock death. this was catastrophic to the family. to survive we relied on ganyu, piece work, collection of water lily tubers. we could also cut grass and sell. for drinking water we relied on the village borehole. it serves both us and livestock. whengo to fetch water,spend 4 hours at the borehole because of traffic;leave home at 4.00 am and return at around 8 am. the agriculture offices recognizing the problems mobilized the village community and advised us to form groups so that we can take on ca and water harvesting technologies which could provide moisture to our crops. the ca and water harvesting technologies included minimum tillage, maximum groundcover, sale construction, compost manure making, water harvesting and making hay and silage for livestock. ","../data/raw/malawi/results/Sector Policies Response/26.txt",NA,"26","en"
"6517","as an association we constructed a water harvesting structure for our group demonstration plot of 0.4 ha. we practiced all the ca technologies on the demo plot and planted cotton. although it was a drought year we harvested 5 bales of cotton which we sold for mk8 5, 00 0.0 0. we shared the cash equally amongst group members.tried the technologies on our farm of 1 5 ha and we got high yields of cotton 4 5 bales. the cotton fetched high prices at the market with total sales amounting to mk1, 00 0,00 0.0 0. some of the money we bought a motor bike. in addition we got 3 7 bags of maize on an area of .5 ha where box ridges, sales were made. this type of farming has benefited my family and many people in our club would like to emulate my example, because of the benefits we have realized as a family. the technologies are good for us because of the frequent dry spells we experience. ","../data/raw/malawi/results/Sector Policies Response/26.txt",NA,"26","en"
"7417","in addition, the country is promoting crop diversification including sorghum, millet and rice cultivation to meet food deficits which might arise from maize crop failure. while these activities significantly support adaptation to food production they have huge implications for ghg mitigation efforts. for example, the use of composite manure as well as rice production could increase methane emission. ","../data/raw/malawi/results/Sector Policies Response/26.txt",NA,"26","en"
"21610","measures will require policymakers to treat activities as ongoing experimental and learning processes, based on targets and milestones, strong performance-based monitoring and evaluation systems and enabling frameworks for interactive engagement with stakeholders and communities. ","../data/raw/malawi/results/Sector Policies Response/27.txt",NA,"27","en"
"3917","in terms of adaptation policy options, climate change has brought about a new set of weather patterns and extremes that are well beyond what smallholder farmers are capable of dealing with. external help is necessary to rebuild or enhance the social and ecological resilience among rural communities. local adaptation strategies are not sufficient on their own to respond to climate change. however, they can serve as useful entry points for up-scaling by governments, relief organisations and development agencies. ","../data/raw/malawi/results/Sector Policies Response/27.txt",NA,"27","en"
"4714","the napa gom, 200 6 proposed a number of strategies and measures geared at the agricultural sector to adapt to the adverse effects of climate change. however, providing a list of adaptation measures is one thing, and it is quite another to ensure that the appropriate policy and institutional environment is in place to make this agricultural transformation happen. most of the strategies proposed to address future climate change see the us country studies are even valid today and the rural communities would be much less vulnerable if these strategies were widely implemented. factors constraining the widespread use of improved technologies today are not likely to change significantly in the future kanji et al 200 6. fundamental to these factors is lack of political will, hence in agreement with kanji et al 200 6 that there is need for political will to remove these technical and policy barriers that exists. otherwise no breakthrough can be expected in climate change adaptation. ","../data/raw/malawi/results/Sector Policies Response/27.txt",NA,"27","en"
"599","another important issue that has been raised by kanji et al 200 61 5 which is largely overlooked by the impacts and adaptation studies is that of the inter and seasonality variability of rainfall. long-term changes in climatic parameters such as temperatures and rainfall may be dealt with quite successfully if the right crop species varieties or cropping techniques are used. what communities and development planners should be more worried about is the increased frequency of climate extremes such as droughts and floods. therefore, developing the necessary skills to produce timely seasonal forecasts and communicate them to all relevant stakeholders should be a major priority for various governments. ","../data/raw/malawi/results/Sector Policies Response/27.txt",NA,"27","en"
"6613","with regards to mitigation, many options have been identified in the sync as followsimproved rice cultivation practices, ii improved animal husbandry practices, iii improved manure management practices, iv improved fertilizer management practices,application of zero tillage or conservation farming and vi application of agro-forestry practices, which include crop rotations, mixed cropping and intercropping systems. ","../data/raw/malawi/results/Sector Policies Response/27.txt",NA,"27","en"
"7512"," kanji and colleagues have provided a comprehensive discussion of the current vulnerability of the southern african region to climate variability, the projected impacts of climate change and the various strategies and policies that are being deployed to address climate issues, focussing mainly on the agricultural sector. ","../data/raw/malawi/results/Sector Policies Response/27.txt",NA,"27","en"
"31013","access to clean, affordable and sufficient energy for all is an important prerequisite for a nations development. energy occupies the centre stage in almost all daily production activities. malawi, with the current population of about 1 4 million people, uses a variety of both commercial and non-commercial energy sources. malawis energy supply system comprises five components biomass, electricity, liquid fuels and gas, coal and other renewable energy sources. however, 9 3% of the population does not have access to modern energy services ihs, 200 5. ","../data/raw/malawi/results/Sector Policies Response/28.txt",NA,"28","en"
"4815","the energy sector is a source of ghg emissions. the 199 4 records estimated the emissions at 66 1of co2. this was the result of the combustion of liquid fossil fuels such as gasoline, jet kerosene, diesel and paraffin and solid fuel coal which contributed 53 0and 13 1 gg, respectively gom, 200 3.1 6 the non-co2 emissions from fuel combustions comprised 13 5of ch4, 2 4of nox, 88 0of co and 1of n2 o. emissions from international bunkers were not computed by then. the energy policy and act do not deal directly with controlling these issues of climate change. they are only implied in the provisions for mitigating environmental degradation table 2.4. while the energy sector, especially the hydropower, has been one of the contributors to the emissions of ghgs, it has also been the most affected by the impacts of extreme weather events. this is true for both floods and droughts section 1.2. ","../data/raw/malawi/results/Sector Policies Response/28.txt",NA,"28","en"
"5106","the objective of the national energy policy 200 3 is to provide reliable and affordable energy for economic development of the country. the national energy policy also aims at improving the energy sector governance and mitigation of environmental, safety and health impact of energy production and utilization. the main source of energy for malawi is biomass energy which is continuously leading to the degradation of the environment including river catchment areas especially in hills and mountains. degradation is affecting stream flow and ground water recharging process. ","../data/raw/malawi/results/Sector Policies Response/28.txt",NA,"28","en"
"6710","on the other hand, coal which is one of the energy sources has health and environmental negative impacts. for example, mining activities associated with coal result into pollution waste that is discharged into water courses and the environment. the policy recognizes the potential negative impact of coal and provides for environmental impact assessment according to environmental management act and also provides for awareness campaigns to inform energy producers and users of the dangers of various forms of energy production and utilization. while there has been a national energy policy an integrated energy policy, 200 3, it has had an energy rather than emission reduction focus. we have identified a number of gaps that could be addressed table 2.4. ","../data/raw/malawi/results/Sector Policies Response/28.txt",NA,"28","en"
"769","1 6 all the figures on the ghg emissions are based on the 199 4 estimates. the government of malawi submitted these figures to the  through the initial national communications. while the second national communications has been completed, consultants could not access these as they have not been officially released. ","../data/raw/malawi/results/Sector Policies Response/28.txt",NA,"28","en"
"2178","table 2.4 the energy policy with policy gaps in relation to climate change. ","../data/raw/malawi/results/Sector Policies Response/29.txt",NA,"29","en"
"4912","to make the energy sector sufficiently robust and efficient to support the government of malawis socio-economic agenda of poverty reduction, sustainable economic development and enhanced labour productivity. ","../data/raw/malawi/results/Sector Policies Response/29.txt",NA,"29","en"
"51112","to catalyze the establishment of a more liberalized, private sector driven energy supply industry in which pricing will reflect the competition and efficiency that will develop in the reform process. ","../data/raw/malawi/results/Sector Policies Response/29.txt",NA,"29","en"
"687","to transform the countrys energy economy from one that is overly dependent on biomass to one with a high modern energy component in the energy mix. ","../data/raw/malawi/results/Sector Policies Response/29.txt",NA,"29","en"
"778","to improve efficiency and effectiveness of the commercial energy supply industries. ","../data/raw/malawi/results/Sector Policies Response/29.txt",NA,"29","en"
"10220","to stimulate economic development and rural transformations for poverty reduction. ","../data/raw/malawi/results/Sector Policies Response/29.txt",NA,"29","en"
"12220","to mitigate environmental, safety and health impacts of energy production and utilization. ","../data/raw/malawi/results/Sector Policies Response/29.txt",NA,"29","en"
"13314","the policy has poor or no governance measures for new energy technologies at national level. some of which are not friendly to the environment and contribute to ghgs emissions. ","../data/raw/malawi/results/Sector Policies Response/29.txt",NA,"29","en"
"14314","the energy policy does not have standards and does not limit or state the degree to which implementing the policy will specifically impact climate change at grass root level. ","../data/raw/malawi/results/Sector Policies Response/29.txt",NA,"29","en"
"15124","monopoly by es com makes some policy objectives a lip service and there is lack of adequate investment in the energy sector. ","../data/raw/malawi/results/Sector Policies Response/29.txt",NA,"29","en"
"16120","the malawi government is the signatory to rio declaration, agenda 2 1 and kyoto protocol which emphasizes on the need to control atmospheric emissions, gases and substances through efficiency in energy production, transmission, distribution and consumption but government of malawi currently is non operating member of southern african power pool paps which gives malawi the option of importing and exporting electricity as to improve the reliability and security of power supply. ","../data/raw/malawi/results/Sector Policies Response/29.txt",NA,"29","en"
"17120","it has been observed that in malawi electrical tariff is very high and electrical supply is not reliable due to intensive blackouts as such people depend on charcoal and firewood which has led to deforestation and aggravated the issue of climate change. ","../data/raw/malawi/results/Sector Policies Response/29.txt",NA,"29","en"
"1938","observation has shown that the use of generators for power generation is increasing as hydropower is becoming unreliable. similarly, the use of charcoal, fuel wood and coal remain inevitable. the obvious gap remains the ability to control emissions from fuel combustion in the residential and industrial sectors. the energy policy provides no mechanisms to force domestic and industrial consumers to reduce emissions. the various existing approaches involve incentives and advocacy to reduce energy use, both for self-interest and for wider social benefits. this has extremely important implications for mitigation of ghg emissions in the country. the sector needs to have a direct control of ghg emissions through application of planning and building regulations. as in the transport sector, planning controls and building regulations are important because they determine the energy requirements for this sector for several decades. ","../data/raw/malawi/results/Sector Policies Response/29.txt",NA,"29","en"
"2045","the energy sector and its policy needs to explore and upscale a number of selected mitigation options includingcooking using grid-electricity ii efficient lighting technologies iii ","../data/raw/malawi/results/Sector Policies Response/29.txt",NA,"29","en"
"2186","efficient firewood cooking stoves iv increasing the efficiency in escorts capacity and energy balancesincreasing the ethanol to petrol blending ratio and vi switching from paraffin kerosene lamps tolamps. ","../data/raw/malawi/results/Sector Policies Response/30.txt",NA,"30","en"
"4108","the use of efficient cooking stoves instead of the traditional three-stone open fire cooking system is the most important mitigation option; it is estimated that the switch will yield about 65 0of ghg emissions co2 equivalent reduction in the household sector by year 204 0. the use of grid electricity for cooking involves improving access to affordable and modern energy sources. this can be done throughrural electrification to reach at least 3 0% in 202 0 at an annual electrification rate of 7% un, 200 5, iii reduction in biomass use to reach 5 0% in 202 0, and iii increasing publicity campaigns on the value of switching from firewood to grid electricity in rural and peri-urban areas. the promotion of efficient demand side management mitigation option can be done throughincreasing customer connections by 1,00 0 per year, ii promoting the use of the 3-high efficiency compact fluorescent lamps, iii introducing a time-ofuse tariff approach as an incentive for medium and low voltage industrial customers, and iv increasing the use of prepaid meter connections. finally, increasing the ethanol to petrol blending ratios option can be done by simply increasing the ethanol to petrol blending ratio to 2 0% ethanol and 8 0% petrol. ","../data/raw/malawi/results/Sector Policies Response/30.txt",NA,"30","en"
"787","the transport system in malawi remains underdeveloped. the key modes of transport are the road, marine, civil aviation, and rail. the transport policy has been developed based on these modes of transport. each area of policy has a goal, objectives and strategies. these areas of policy include the road transport, civil aviation, the rail transport and maritime transport. ","../data/raw/malawi/results/Sector Policies Response/30.txt",NA,"30","en"
"31117","the rail policy also deals with environmental issues; the objective is to prevent adverse environmental effects of rail construction and ensuring that the infrastructure is environmentally friendly. the strategies include environmental impact assessment ea and energy conservation issues in the planning for rail construction; promote environmental protection and resource conservation; ensure that rail lines do not impede drainage; implement soil conservation measures along the railway line and promote use of more energy efficient and less polluting types of locomotives. the maritime transport policy goal is to encourage an efficient and productive maritime transport system that will contribute towards local and international shipping, trade and tourism and ensure safety of life and property and the prevention of pollution of the environment. ","../data/raw/malawi/results/Sector Policies Response/31.txt",NA,"31","en"
"41113","despite having specific policy areas with their goals and objectives, the transport policy has an overall goal and specific objectives table 2.5. ","../data/raw/malawi/results/Sector Policies Response/31.txt",NA,"31","en"
"5128","table 2.5 the transport policy with policy gaps in relation to climate change. ","../data/raw/malawi/results/Sector Policies Response/31.txt",NA,"31","en"
"10320","there are no mitigation measures on emissions from locomotives. the enforcement of emissions is not that advanced as developed countries because the emissions are negligible. efforts to mitigate emissions are in a way being taken care of by policies on control of age of car imports. ","../data/raw/malawi/results/Sector Policies Response/31.txt",NA,"31","en"
"11419","the road traffic department emphasizes on road safety than awareness and control of emissions from vehicles. ","../data/raw/malawi/results/Sector Policies Response/31.txt",NA,"31","en"
"12319","although the ministry of transport especially the marine department follows the international maritime organization conventions and implements the international and inland water shipping regulatory frameworks, there are no mitigation measures on emissions rising from pollution from ships. this also applies to civil aviation and rail operations. ","../data/raw/malawi/results/Sector Policies Response/31.txt",NA,"31","en"
"41210","benefit and minimize losses. to provide for the needs of the disadvantaged including people with disabilities, the aged women and children the transport sector is one of the most important components of malawis ghg inventory, but has been largely overlooked in terms of the contribution that it can make to the climate change programme. there have not been attempts to estimate the contribution of this sector to ghg emissions. moreover, a review of the transport policy suggests that there are no mitigation measures on emissions from locomotives. the enforcement of emissions is generally lacking perhaps because the emissions are negligible. interestingly, efforts to mitigate emissions are in a way regulated through policies on control of age of car imports. although the ministry of transport especially the marine department follows the international maritime organization conventions and implements the international and inland water shipping regulatory frameworks, there are no mitigation measures on emissions arising from pollution from ships. this also applies to civil aviation and rail operations. the transport sector in malawi could learn from the green transport policies that are being implemented in developed and developing countries, to make its policies responsive to climate change mitigation measures box 3. ","../data/raw/malawi/results/Sector Policies Response/32.txt",NA,"32","en"
"697","municipalities across the world have employed a range of instruments and policies to enhance the efficiency of their transportation systems and improve their quality of life. in central london, a congestion charge reduced daily vehicle journeys by 7 0,00 0 and co2 emissions by 2 0%. singapore electronic road pricing and vehicle quota system slowed increasing car use and motorization. bogota bus rapid transit system bet is contributing to a 1 4% drop in emissions per passenger, and as a product of its success bet has been replicated across the globe in lagos, ahmadabad, guangzhou and johannesburg. in europe, cities are following zurich example of investing in a tram system as the backbone of urban transport in preference to an expensive underground system. emissions standards and car-sharing schemes have reduced car dependency while low-emission zones and timed delivery permits have helped reduce congestion and pollution, bringing enhanced productivity and well-being to urban dwellers. ","../data/raw/malawi/results/Sector Policies Response/32.txt",NA,"32","en"
"31215","wildlife conservation is mainly concentrated in protected areas pas covering about 2 1% of the land areas of the country. these pas function as catchments containing various forms of wetlands, other ecosystems and mega animals. however, the wildlife resources especially animals are increasingly threatened by two major factors climate change and human pressures. there is quite a huge variation in the level of vulnerability depending on the species being managed, the current management concession vs. government, and type of protected area national parks vs. wildlife reserves. the level of poaching in pas is a growing concern in malawi. gwen national park and probably most of the pas in the lower shire are highly vulnerable due to highly variable climatic conditions. a characteristic feature of the climate in the lower shire is high temperatures during the dry season. this diminishes availability of the very limited forage. the rainy season is very short and the period is highly variable. nevertheless, the objective of the wildlife policy 200 0 is to ensure proper conservation and management of wildlife in order to provide for sustainable utilization, equitable access and fast sharing benefit from wildlife resources for both present and future generations table 2.6. ","../data/raw/malawi/results/Sector Policies Response/33.txt",NA,"33","en"
"796"," the wildlife policy goals and objectives and the gaps in relation to climate change policy policy goal key policy objectives gaps in relation to climate change to ensure proper conservation and management of wildlife resources in order to provide for the sustainable and equitable access to the resources and fair sharing of benefits from the resources for both present and future generation of malawians. ","../data/raw/malawi/results/Sector Policies Response/33.txt",NA,"33","en"
"8513","to ensure the adequate protection of representative ecosystems and their biological diversity through promotion and adoption of appropriate land management practices that adhere to principles of sustainable use. ","../data/raw/malawi/results/Sector Policies Response/33.txt",NA,"33","en"
"9318","to enhance public awareness and understanding of the importance of wildlife conservation and management and its close relationships with other forms of land use. ","../data/raw/malawi/results/Sector Policies Response/33.txt",NA,"33","en"
"10413","to take the necessary legislative steps as well as pertinent enforcement measures to curtail the illegal use of wildlife. ","../data/raw/malawi/results/Sector Policies Response/33.txt",NA,"33","en"
"13411","the policy adequately covers principles relevant to reducing vulnerability of wildlife from human pressure such as poaching. however, the policy does not provide for measures to reduce vulnerability to climate change of the most sensitive species such as the nyala. this is despite that compelling scientific evidence suggests that ayala species are under threat mkanda, 199 6. ","../data/raw/malawi/results/Sector Policies Response/33.txt",NA,"33","en"
"14411","policy guidelines on conservation of wetlands are currently weak if not completely missing. wetlands are important as carbon sinks as well as human life support systems. farmers are increasingly utilizing wetlands and dumbo areas for cultivation thereby threatening sustainability of their ecological functions. ","../data/raw/malawi/results/Sector Policies Response/33.txt",NA,"33","en"
"15215","birds are important indicators of climate change. despite that the policy gives very limited attention on the conservation of birds. ","../data/raw/malawi/results/Sector Policies Response/33.txt",NA,"33","en"
